,company,year,EoF for SCR (£m),Excess of assets over liabilities (£m) [= equity],GWP (£m),NWP (£m) ,SCR (£m),SCR coverage ratio,Total assets (£m),Total liabilities (£m),"Gross BEL (inc. TPs as whole, pre-TMTP) (£m)",Gross claims incurred (£m),Gross combined ratio,Gross expense ratio,"Net BEL (inc. TPs as a whole, pre-TMTP) (£m)",Net combined ratio,Net expense ratio,Pure gross claims ratio,Pure net claims ratio
1401,59,2017,133.18142278319627,85.62294784783788,37.28915514347873,5.317402199932976,27.139027799443127,2.5844610288676604,398.9294068527345,237.90408838991036,27.752397223073164,40.867944986840214,0.746835641692789,0.07623435141755111,142.37427792966636,0.4271068248671745,0.20181257484419904,0.6561544853410722,0.47426471659031444
1402,59,2018,7.5589427086542615,18.284405856183337,86.80306525048928,1.878191456560656,20.660937533464736,3.1566335331402797,40.28878453187806,188.72638547564145,104.43519656692807,82.3114755452441,0.1373607460509054,0.4001127039469063,39.508767689170384,0.3681739218254003,0.053969486513304535,0.5709076824516607,0.5808409553393427
1403,59,2019,58.56084316908873,14.762570457779,146.38935561998747,1.9381203166515435,64.63279606506315,3.0612320966362954,320.3217770698601,208.85941224615513,177.18736196261935,84.22652121530403,1.6837236742011135,0.6127125217507154,118.69995834523466,1.3949835597760738,0.6554793010942406,0.4163518752927588,0.009890305297949832
1404,59,2020,66.47604018028235,103.29389808597499,191.6445762565177,3.1158419364429846,53.42903764758435,2.302629683982893,160.2986463180609,421.40788675292583,78.90925962530022,69.63939735340281,0.9822458973652899,0.4894724319683646,54.54190480995599,0.2727252539506749,0.26029674973277955,0.559579762185361,0.05740561172224623
1410,60,2016,47.35681963159487,69.33765874035873,172.51080044224338,1.6607517766515039,27.12856380562806,0.8702752478904761,997.7695031721652,821.6436888771627,210.46668373479613,69.62652364856845,0.16469730154961532,0.5640880383010372,12.966294547137903,0.9080686853199849,0.4908460828894606,0.15270782528029964,0.5033210297950802
1411,60,2017,214.96391517217174,106.30348834213414,4.801367681531258,-5.884267781880825,21.68466463187849,3.631615036064049,652.082207611102,284.0267521138587,192.54945451667848,30.843287667919807,1.215122302521401,0.539532491623729,194.0685784425034,1.1744890497861677,0.20400130705361066,0.6832794931047638,1.0679106762118658
1412,60,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.28317923998407,296.48223213784877,0.35702643178087545,0.14252823956879276,89.90229236574075,1.8199101825474278,0.7384648717777298,0.07133420479827583,0.0575040918586093
1413,60,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.8880776389297,104.56326209528096,0.23055530179439976,0.33301533908670033,191.44236307919974,0.6550400969502483,0.003559886875858664,1.0741681168519515,1.1400404251799265
1414,60,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96940664671135,33.10007421897716,0.6288452749188179,0.24020442851591745,495.8918425761374,0.059629349669801136,0.10596498981653023,0.12215697414043232,1.0402556660956832
1415,61,2016,277.3694791745663,161.9674798647919,2.708865516102823,0.8382216520752775,205.87803860352415,0.9507628548740474,607.2081458606339,305.1804539437472,326.0287046443962,114.87493058750938,1.936715926901685,0.3202308420128399,201.1069618426217,1.3549592728514774,0.009615347533512841,1.2174487238462808,0.9003458689689646
1416,61,2017,161.8701398506627,290.5003151988291,-2.212680485950967,-0.6630911877844936,193.25507782822882,0.22204965628951417,613.1381602281242,416.64217388353563,52.699671759306725,21.9085079246322,0.7030102860844534,0.3366505516385018,36.71900499810259,0.2523535250293564,0.3953950637010847,0.9644988199577851,0.8867552562784234
1417,61,2018,23.93904863561557,311.4110244382496,-6.203715875451101,-4.750916861962752,50.459949603280315,4.062861834732276,100.08482316893833,39.49282187316703,222.09455478686962,1.204856225214535,3.1199791035059703,0.2753115027785089,66.25635373703419,2.7091999698165945,0.28353696734358974,3.009524293601892,3.013950237320152
1418,61,2019,129.03858637225542,278.14529288136526,0.2378146373849988,-0.2710762633738404,54.358764875229745,4.897327293245968,26.075300811087974,218.54840477789372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,61,2020,137.06820193166544,61.70955315964156,1.4968465496671193,0.6539090626804386,104.94036193203198,0.6739870125798814,421.21716535175455,39.41334443340202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,62,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,62,2017,4.494257189437822,138.7591038830966,34.34920539867761,-49.29268866968695,51.641640913634575,4.345368401672989,167.86968610597577,98.84142605850877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,62,2018,305.3227375667193,161.02255657188704,18.839726875848783,-38.525665477293636,32.21615571033269,4.05151036350182,86.60197657903332,44.738862159186276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,62,2019,169.17757260204942,412.3897132471777,5.144278201342058,-52.983595097724596,101.31302636421299,4.683515996956607,571.9503335702118,49.52422452329262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,62,2020,236.22947146102905,51.12973064865637,36.07197230310222,-49.83675875785557,124.31611869286827,1.0351193730755979,328.7177872787424,119.95240206160199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,63,2016,145.21084833314336,134.36234214405476,0.0,0.0,17.53884680275596,2.1807368249817705,267.9527709938229,8.565529812175855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,63,2017,86.2682712433734,35.2223501485077,162.89675976893042,133.39572471721402,89.1985791753917,1.624799784888193,193.53750131376344,20.54154393811003,221.0936113627278,3.3072360236336857,1.4590655171254743,0.04350965123284931,122.41621544753865,1.6491036921915854,0.01811291252875473,0.7573514648189997,0.008191102850571057
1427,63,2018,27.684812249362267,23.283868722283994,46.19991153626931,12.245565144671225,109.62760445945432,0.8189193641962118,275.4966774897806,116.33362827590375,307.15753224040037,152.6997115442501,0.03474106185959636,0.3267688856386419,35.997061121962886,0.5452286419771637,0.28784234776698225,1.147368851495725,0.6754839940774929
1428,63,2019,39.9689479073232,20.027440459095356,53.96899063424177,49.020479461441056,229.9846617116592,1.3293801385179191,79.84592854161993,108.76545133158395,49.817211815802395,27.92737429871311,0.7679642837676081,0.01153509917500279,283.3297542620028,0.6997884413966606,0.044671149105985235,1.0495123082222,0.9498157771090278
1429,63,2020,296.2369284400736,267.1353592537682,173.57486302772384,127.07730944211346,23.19361631586008,0.8704388415246035,144.3319701908042,70.4874570357012,351.5744569137217,31.339189140982658,1.8419269912298182,0.15983032029603506,89.8697364360482,0.9464014863564906,0.49814059944369365,0.18402988579929175,0.8975722500845307
1430,64,2016,13.834735638233864,1.458216641925895,0.3893624039159877,0.3878476283413036,226.36171063629286,0.2548111991091107,86.76450350638514,43.22001090640989,108.31540859223577,-4.337689323557144,0.0,0.0,16.59191186746766,0.0,0.0,0.0,0.0
1431,64,2017,40.750270955136095,22.514388808062833,4.174810265480678,2.8258031430125867,154.0738796971499,0.39290174765161673,56.09502222074567,86.4744857475793,97.9009756371173,-0.05510688774279123,0.0,0.0,20.681605736549034,0.0,0.0,0.0,0.0
1432,64,2018,64.4698963315645,58.80261872921856,0.1300987803231614,0.0053145979136175045,81.6440610794258,0.1492438298297867,56.074129312447766,32.57337722640083,1.8215276103471965,-7.348928932613238,0.0,0.0,5.330103881922694,0.0,0.0,0.0,0.0
1433,64,2019,14.468469992543874,61.80676611592536,0.13822766211960405,0.16564406380344698,165.34117680800645,0.2881072461617038,152.75040909105692,80.06291429214437,146.5384098609155,-0.020886938551216334,0.0,0.0,8.122935084049184,0.0,0.0,0.0,0.0
1434,64,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.74434083861212,-34.3792396613433,0.0,0.0,1.4721284405935195,0.0,0.0,0.0,0.0
1435,65,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,65,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,65,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,65,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.48948732222498,18.177983613798162,1.8093047479504785,0.15665885378644787,24.46679370158995,1.8159849637164498,0.09676006516062795,0.7024873467696943,0.6819377025616302
1439,65,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249204316507551,5.787157950464906,0.8661312605401236,0.18684157764620643,21.71400664333228,1.2256953864347726,0.11956495462198673,0.2591049295637064,0.7124048229613749
1440,66,2016,1868.2452638345874,43.528079898458884,15.407943371747407,188.02270931858988,463.4530630031115,2.715494591977046,16716.32524324857,16059.247749732489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,66,2017,909.4281047740168,182.42555436314476,83.74411169567499,-2061.0219550414413,81.24983027025505,5.369387118015858,15448.14216469276,1451.3529750399325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,66,2018,0.24391194826561288,5.141290810183846,643.736826610152,48.205551172684906,1.2893324379800702e-06,7161991.975376571,2.64727830228228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,66,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,66,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,67,2016,73.0997707473187,71.91425961243827,270.54659437444775,211.84442775269608,44.20955186458666,2.7451967915765296,6589.148226558014,2564.5762250561493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,67,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,67,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1448,67,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,67,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,68,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,68,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.233274155299224,0.1717585623828879,0.39073030195185227,0.20767491129145382,7.6832822335257,0.047122067329253746,0.7175753115393599,0.021935167055384563,0.052361627632849926
1452,68,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14463288658082926,8.5704284243547,1.0383474752515505,0.6039254336080419,11.320033262875526,1.4770368090949362,0.8542941990390797,0.8274344168665662,0.582902595014975
1453,68,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.621020164199944,1.9406035233436256,2.6245372094924067,1.0818385122817762,2.919080680770095,1.3373716496411792,1.82354768160577,1.2075577389829066,0.26854321187882507
1454,68,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.307479122156835,0.6705082162380316,2.127711044992991,1.055193938073972,12.954319960786842,1.4541594276562126,1.245447070621387,0.7593344465313218,-0.24288810376852452
1455,69,2016,23.501834629505023,53.59118159675249,4.063634408943155,6.139923006235607,22.99415922543521,0.6159468934293718,21.088443713394096,1.124818681117782,104.69419681575141,-7.800922885019063,33.64032884433106,-6.260958698308963,154.75030954228563,6.655192891373775,-5.352803329276522,29.12770283251621,36.0807598903247
1456,69,2017,51.96134491296084,51.718934155939024,7.080389982816615,2.959581188493851,6.080401024335124,2.1706277985453415,1.845539245118319,8.265376785628353,16.373041690980088,-63.267201970627745,2.7083051060539773,-0.6197117689588161,151.4357092162534,-0.806887230665253,2.9554925649468697,8.321172668171624,-9.898547250014207
1457,69,2018,15.896302376069809,32.52172063582681,2.226877327072157,3.4495244408223344,4.174736033897633,1.2335664696218553,25.34235597399993,2.8336435324635274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,69,2019,47.88201611807071,51.25890768256613,4.618473970176673,0.6091383027604266,8.110676548164149,2.454830035391713,2.934134068491408,10.520692897921252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,69,2020,8.72209498000021,30.616579762079798,0.8145891372508383,1.2341390788256021,20.476405536483277,2.1460928136608834,45.30744606518786,5.775944015271128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,70,2016,114.28494359997363,75.00051020520661,5.1674375475943375,5.24214628992458,25.48690939934555,0.9521240262934103,25.040844939306062,-4.027285310513645,39.05401525391889,-1.2779832881134776,45.32144227251273,131.2218572125821,24.81713659410444,8.063545659783736,363.730481987607,-273.4971943621903,-306.2822449242859
1466,70,2017,19.47712739841652,26.153471255396592,26.750996336983324,1.1032699540345636,5.3997599330953046,0.1821741447254198,174.76638700554696,-9.431584805670774,0.0,-0.047329515992882196,1304.4068348995754,312.50115050520407,0.0,3157.3769345031474,388.6273409340874,-9.040301401372037,177.4698175241693
1467,70,2018,80.95223612429287,77.96830140081362,22.75664074771347,7.02264175315703,84.39676542667497,2.8217487179617224,68.5077746293988,-4.595471348420619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1468,70,2019,154.9494167486356,128.8227530215898,19.624995473927825,1.7082126147509893,34.312377026883695,2.7419342160578553,8.678427058569657,-1.0093261123516832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,70,2020,93.13284583841623,160.14459563103173,35.03256307766614,14.768487160607966,89.72108650606225,0.2301951982300819,58.419367166609256,-2.6087340902537948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,71,2016,120.76311109439611,586.8356814895787,3074.26348072299,202.1546704922888,226.93360606025314,1.7479382511924106,1775.1883255041737,6069.397817247602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,71,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,71,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,71,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.790523313108038,6.299097565827987,3.5045358476529573,2.0453940833734263,33.16851203349062,3.775989133139843,2.78031021106036,0.3884031956502159,0.3112482719949088
1474,71,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31780019425103,13.793490200912661,1.0953972082261207,0.8145100098972066,287.87430003199853,0.34731598757485255,0.7937332526781665,0.5542174684089389,0.2075594460296606
1475,72,2016,1030.6936259959948,623.9672354124788,706.8886765046913,294.9148053074893,67.52475889732034,1.0522279941568122,1868.1679603129535,1075.1263816393757,27.261130664696704,-0.614129892899875,12.18763405005194,-154.20443639170452,6.862080704879127,114.26566588819404,49.198921376521184,86.23673066042609,-52.287976883272506
1476,72,2017,652.495724518205,841.4410541865867,776.6387274838017,308.5888541151938,336.2248071938846,2.6796571921815984,1576.869661674716,1316.047659750485,23.795371942892988,0.9427101653354752,1271.4637746577935,104.13780057390497,12.723520455626296,-17.82405765229218,-5.084477305551123,1742.5324669080017,-2.9606216711286755
1477,72,2018,172.14273413443982,114.27041075625624,931.7473042411747,65.06993693954462,216.78214417092155,1.429326853272843,316.521240464211,1498.5319718100411,5.018674006290706,3.1404661281298867,48.151500757526506,7.204891031205052,13.598233988902033,31.5123984580465,3.3483557795459618,216.9733160607174,104.76407216094448
1478,72,2019,130.730773688452,183.4092444031256,538.8107858882685,264.2493250840357,378.16279167376456,0.7382484486642173,1720.3465310623544,1209.6192163056267,1.3386826493420154,1.0042912911261068,330.58821892549577,92.21317806151205,3.8862753050110386,36.072187417725324,3.2566913170911325,285.650129078923,43.78827357671644
1479,72,2020,825.0743943526993,162.58839229662726,995.0946162931436,497.2596759216193,300.1458135375309,2.6473149892822323,1074.5114642014196,182.9568325443815,0.12355632743768155,1.6475564208614941,137.0388943027206,48.89943208908585,8.621139775399994,15.857819069619895,17.36710814536696,317.77909776656963,33.941560460539066
1480,73,2016,3967.234328954561,4761.747925335323,4615.597182523066,8118.7282077982,2801.47955644387,1.6089599100082614,11279.354139743968,15296.845509192259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,73,2017,1946.2710521815272,1710.7024757480397,2419.7033474012733,880.7390848911408,2877.728510788898,1.6515814106565203,49037.51578345608,37272.15332446043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,73,2018,2475.1760994736824,2581.690431809727,10334.86146803298,6813.491255273421,114.3516997734309,1.7920244315767095,83617.40316234919,71599.62115095223,59.00271036307504,18.308925927631826,0.846490158606232,0.1475552454963726,7.257101630963704,2.7097379449419905,0.16295663167580607,1.7099107791236596,0.6864519172252784
1483,73,2019,2772.5536961732523,1589.6184499180536,23667.380816123034,11752.057329939315,1482.493975515825,1.8795198053058921,11099.067620495105,107893.77992335266,94.08042419295839,49.72308291260714,0.6580372783220656,0.289674616930024,84.27966610097943,1.4736225068375939,0.1652307462058988,1.1129819498028588,1.0609698071664353
1484,73,2020,7597.488819509475,9960.388430095458,6173.50553316142,4073.3468477157194,4919.313356195042,3.87391022682341,107522.8969756488,55884.04663456864,84.49911810505907,167.19772563987075,1.7735728156213695,0.49181981560445703,43.369290520158565,0.7854786732159121,0.571696903619,0.8707572799201195,0.6873305060326267
1485,74,2016,781.4269121155552,282.41491058387896,250.46359684513203,290.73355602709086,498.84137600879563,1.8999638364989742,1480.2501819454628,778.4372747751287,1642.2663520102858,384.828012845334,0.27308021542147987,0.012996124593972704,1202.0183144121333,0.5309052612267642,0.4720295205256135,0.27573902981096304,0.6178424267455106
1486,74,2017,610.9170488496562,285.1468554410644,485.1732740574224,103.28494000551528,497.1212828685193,1.018370886762979,2071.041752788857,213.05774980928516,1904.8105872967717,1645.5337208176204,1.8500092870178577,0.1321377057017513,156.87829287740527,1.8193160433885258,0.4158035741551445,0.07422141046125719,0.6369327255488955
1487,74,2018,931.2915833238517,566.4931452228867,563.9466148815385,316.661347306314,192.68578826142453,2.51586207158159,24.939531631756264,300.81516585397725,2848.724328000506,1494.0327004063913,1.2141735531527227,0.4425324018273447,640.7194296322302,1.3026566737529193,0.1676253556669297,0.6509560174749393,0.3086463338935982
